source_reference_id,business_line,product_name,brand_id,category_id,sale_price_cop,image_sha256,approval_source
CATV1-P079-R2R,BEAUTY_CARE,EXFOLIANTE FACIAL ROSAS Y AGUACATE,f0192f46-e80f-42fb-b788-3c1c8b9aa18c,,27000,9d6b179147ecd306e7c5f0bc602bf1447b2e7c4fb055144ac05c36e252c3c92d,POLICY_APPROVED
CATV1-P079-R3L,BEAUTY_CARE,TONICO FACIAL 110ML ROSAS Y ALOE VERA,f0192f46-e80f-42fb-b788-3c1c8b9aa18c,,13000,3e565cebe899de808f1dfabb62381fa819194e494735b247b3f331559eaf267a,POLICY_APPROVED
CATV1-P079-R3R,BEAUTY_CARE,TONICO FACIAL 250ML ROSAS Y ALOE VERA,f0192f46-e80f-42fb-b788-3c1c8b9aa18c,,15000,54bd32e8cdf5d29a88c358ade411ad993e4814cfb314e6c78e5661c85dbaaaf8,POLICY_APPROVED
CATV1-P080-R1L,BEAUTY_CARE,SUERO FACIAL,f0192f46-e80f-42fb-b788-3c1c8b9aa18c,,39000,90082a5f99dd1e9786c3adb14ca293509b556194b478814e29f13c005f54c03e,POLICY_APPROVED
CATV1-P080-R1R,BEAUTY_CARE,CHISPITAS,f0192f46-e80f-42fb-b788-3c1c8b9aa18c,,27000,f611b75d290126ad02ec9e9f48cc7619c94e713721009879466d85b36ca650f0,POLICY_APPROVED
CATV1-P080-R2L,BEAUTY_CARE,EXFOLIANTE AZUCAR CORPORAL,f0192f46-e80f-42fb-b788-3c1c8b9aa18c,,39000,2a87f8a6bdc5f577b4aa9863ddd94f6cfa366229a4a5b7e605921b0831542bd7,HUMAN_APPROVED
CATV1-P080-R2R,BEAUTY_CARE,GEL EXFOLIANTE CORPORAL,f0192f46-e80f-42fb-b788-3c1c8b9aa18c,,27000,8e03e48fa3b2122d7d9bad150a8fc8eaf86b9c92991c10aa707e68b4445571b8,HUMAN_APPROVED
CATV1-P080-R3L,BEAUTY_CARE,CREMAS CORPORALES,f0192f46-e80f-42fb-b788-3c1c8b9aa18c,,25000,8b1a6606a908ca957b162766a89421063a37b2fd39f985bc0c888232e681a606,HUMAN_APPROVED
CATV1-P080-R3R,BEAUTY_CARE,CREMA FAITH,f0192f46-e80f-42fb-b788-3c1c8b9aa18c,,21000,a639b7a7ab6cd1b34f99dd9e973153052d7b203a1afbacc486fc64b6632299ab,POLICY_APPROVED
CATV1-P081-R1L,BEAUTY_CARE,MANTEQUILLA CORPORAL,f0192f46-e80f-42fb-b788-3c1c8b9aa18c,,27000,a70eb35183ffe53ccdf798d80514931221753ff1dfff90089abda58160ff141d,POLICY_APPROVED
CATV1-P081-R1R,BEAUTY_CARE,SPLASH CORPORAL,f0192f46-e80f-42fb-b788-3c1c8b9aa18c,,27000,059f64b5d127c33b431bd7af6e8d6b597b5a2231397f662edae98ba5803ae853,POLICY_APPROVED
CATV1-P081-R2L,BEAUTY_CARE,EXFOLIANTE DE AZUCAR,f0192f46-e80f-42fb-b788-3c1c8b9aa18c,,39000,67e46a91223a06a5bc4f74447046c5fb441ae68cd708a74651d3e679f3bb1f9b,POLICY_APPROVED
CATV1-P081-R2R,BEAUTY_CARE,CREMA CHANTILLY CORPORAL,f0192f46-e80f-42fb-b788-3c1c8b9aa18c,,38000,6aea943830c6b2fb3462aa42ea43828bbe2e895c57a8f6a82ebc78bb3d3f882c,POLICY_APPROVED
CATV1-P081-R3L,BEAUTY_CARE,GEL DE DUCHA,f0192f46-e80f-42fb-b788-3c1c8b9aa18c,,29000,39adbd63a6a107656d746a22ccb55f017b84c0f2a6cf0fca13168a7385458d0e,POLICY_APPROVED
CATV1-P081-R3R,BEAUTY_CARE,CHISPITA DE LUNA,f0192f46-e80f-42fb-b788-3c1c8b9aa18c,,26000,3154caf75f72f84a3a87dcda61ec4c4e7df485df96cc3afec64e182e8f209a11,POLICY_APPROVED
CATV1-P082-R1L,BEAUTY_CARE,MANTEQUILLA YUMMY,f0192f46-e80f-42fb-b788-3c1c8b9aa18c,,29000,3ea6afd3e0826bebd52441242646139f7eb3728d521866de281f9939538330ed,POLICY_APPROVED
CATV1-P082-R1R,BEAUTY_CARE,KIT JUANITO,f0192f46-e80f-42fb-b788-3c1c8b9aa18c,,141000,2fcb4df2f89614fe7612b2f8a17e4a5e214b35c3432951a4e84247f2168cfede,POLICY_APPROVED
CATV1-P084-R1L,BEAUTY_CARE,PROBIOTICOS VAGINALES,c45e4abf-2c47-4465-a5db-87f8731a87cc,,105000,2a2985e74ae15aaa7eb3e4877660099eb943174bf085429c8c5a65d3a36f8017,POLICY_APPROVED
CATV1-P084-R1R,BEAUTY_CARE,FEM MOM,c45e4abf-2c47-4465-a5db-87f8731a87cc,,96000,362765ed9c1146fc27917d30ede327695a124fae7bfd61b53de9064f81c24b60,POLICY_APPROVED
CATV1-P084-R2L,BEAUTY_CARE,OVULOS FEM,c45e4abf-2c47-4465-a5db-87f8731a87cc,,85900,f03c636f63c08e2188ff35149680e7b73f538181d28305b1f90bb1e064947be1,POLICY_APPROVED
CATV1-P084-R2R,BEAUTY_CARE,JABON FEM,c45e4abf-2c47-4465-a5db-87f8731a87cc,,46000,b946abd4df3af22b897c6c2d6475263f0fe088530475daa6cb1d43728f20e89f,POLICY_APPROVED
CATV1-P085-R1L,BEAUTY_CARE,REEDLE SHOT 100,c45e4abf-2c47-4465-a5db-87f8731a87cc,,121000,40b3fc9a467db02548b181bd07947c569f3c39d1c4d716564ed8bed446afae57,POLICY_APPROVED
CATV1-P085-R1R,BEAUTY_CARE,CREMA CANDELA,c45e4abf-2c47-4465-a5db-87f8731a87cc,,51000,245067109c95c7080e37c7e96046e2f091757a99ed433b243063cefb967c446a,POLICY_APPROVED
CATV1-P085-R2L,BEAUTY_CARE,OH MY LASH,c45e4abf-2c47-4465-a5db-87f8731a87cc,,51000,7ae99bfe2b12c3d6dfe98dd07caaaf8b858e4b60e25d151392ae8aac151ec28c,POLICY_APPROVED
CATV1-P085-R2R,BEAUTY_CARE,TONICO RAPUNZEL,c45e4abf-2c47-4465-a5db-87f8731a87cc,,71000,0db430fcbc8b1a8b80fa6de30101593040ccacfb0057b157c9c4f6caeb48b7a6,POLICY_APPROVED
CATV1-P085-R3L,BEAUTY_CARE,EVIL GOODS,c45e4abf-2c47-4465-a5db-87f8731a87cc,,59000,ac00634a3ac5bd6c91aae3b45b55dabe28a7ee15e802fb519ee8d8d35efee173,POLICY_APPROVED
CATV1-P085-R3R,BEAUTY_CARE,DIVALASH,c45e4abf-2c47-4465-a5db-87f8731a87cc,,201000,790714080073e9198562afa303cbb1a342ed97d1e97002f7ac6c4ceb9f6d343d,POLICY_APPROVED
CATV1-P086-R1L,BEAUTY_CARE,TRULY ORIGINAL,c45e4abf-2c47-4465-a5db-87f8731a87cc,,201000,213e0a4b5bb4db84befaa95d57550c4a7e13fe0b8b9caf20d9a8681b12d34224,POLICY_APPROVED
CATV1-P086-R1R,BEAUTY_CARE,CAROWHITE 120 ML,c45e4abf-2c47-4465-a5db-87f8731a87cc,,51000,d1983444723e1f0af396adcc716d37cc1cb66f274de1a5c5bff6b7b8e5631db6,POLICY_APPROVED
CATV1-P086-R2L,BEAUTY_CARE,CAROWHITE 300 ML,c45e4abf-2c47-4465-a5db-87f8731a87cc,,81000,943000728100b384a5aab898e666d0300edc8c5e823efc6a4964a2fbb207982b,POLICY_APPROVED
CATV1-P086-R2R,BEAUTY_CARE,CAROTONE 135 ML,c45e4abf-2c47-4465-a5db-87f8731a87cc,,61000,9b102735a5f0bd286f17b0fe63c2e6d9fd27bab104013016b6ab6639993b73e2,POLICY_APPROVED
CATV1-P086-R3L,BEAUTY_CARE,CAROTONE 300 ML,c45e4abf-2c47-4465-a5db-87f8731a87cc,,91000,e790b7ba4fd515031a6b4521a198b40918f12e13b3a95ba08136cf1533ace65b,POLICY_APPROVED
CATV1-P086-R3R,BEAUTY_CARE,ACEITE DE CASTOR,c45e4abf-2c47-4465-a5db-87f8731a87cc,,69000,7c1c1db2f1645d9dda81895bdc16802bfe19e2659049b89e9828773da07840b9,POLICY_APPROVED
CATV1-P087-R1L,BEAUTY_CARE,SPLASH 100% ORIGINAL,c45e4abf-2c47-4465-a5db-87f8731a87cc,,120900,a04b064f246097355960b0968b43a3653aa068fac5b7332ff2f9e100242e84df,POLICY_APPROVED
CATV1-P087-R1R,BEAUTY_CARE,KIT ARRURU TAMAÑO PEQUEÑO,c45e4abf-2c47-4465-a5db-87f8731a87cc,,33000,41e80ed442023a8ed1c2b4b0c83cde99f938016dd2eab960bef40cb314254f6c,HUMAN_APPROVED
CATV1-P089-R1L,BEAUTY_CARE,JABON ARANA,63bb4a18-52c1-44e1-9d77-023c6cfe8fe7,,26000,e0f5a8563dc0a5095f6ce8800517bd507a941afbc61ce45ae9c76603650593e5,POLICY_APPROVED
CATV1-P089-R1R,BEAUTY_CARE,TINTA ARANA - TONOS FUCSIA Y ROJO,63bb4a18-52c1-44e1-9d77-023c6cfe8fe7,,19000,b08d0d10ca9e9530350746d85e1851ad853418e2436f19c13056c4a4a1f08c9e,POLICY_APPROVED
CATV1-P089-R2L,BEAUTY_CARE,SERUM ARANA,63bb4a18-52c1-44e1-9d77-023c6cfe8fe7,,39000,b2cbc3fb03a43b73e31f38b5a9e4bc3ea0dab1dabff79f6595e8d14fd399a0cd,POLICY_APPROVED
CATV1-P091-R1L,BEAUTY_CARE,KIT X3 TRULY,33759452-ea87-4826-b6d9-19e4821e89e0,,41000,5fc2a8c41ede5a20b9d30e8f144e3759679e7baf795415b4a6701575719eede8,HUMAN_APPROVED
CATV1-P091-R1R,BEAUTY_CARE,KIT X5,33759452-ea87-4826-b6d9-19e4821e89e0,,56000,0e8ec31f0d0860a15e4886e37bf6996cae320a48413886ae6dcdf1f9fd55f8b2,HUMAN_APPROVED
CATV1-P091-R2L,BEAUTY_CARE,TRULY SERUM Y ACEITE PEQ,33759452-ea87-4826-b6d9-19e4821e89e0,,20000,b4355d615249bbd7036e38f575a9c8b506b650bcbec517073ce8b5dc2cea96b6,HUMAN_APPROVED
CATV1-P093-R1L,BEAUTY_CARE,MANTEQUILLA FRESA,149ad838-eb28-4ef2-a9c5-155c7ef29f1d,,40000,b034b808fd37cbfe09b02532649326826bd979f7f6b6013d98f3ec5e139a32be,POLICY_APPROVED
CATV1-P093-R1R,BEAUTY_CARE,MANTEQUILLA SANDIA,149ad838-eb28-4ef2-a9c5-155c7ef29f1d,,40000,41b8adf55c072faace5b026d97c554d458007e77ed8d76cc9d47d44c02623fd9,POLICY_APPROVED
CATV1-P093-R2L,BEAUTY_CARE,MANTEQUILLA DURAZNO,149ad838-eb28-4ef2-a9c5-155c7ef29f1d,,40000,a16b30bf1cea113a4397d63c51b9f672bc9bbe725c098d4e0e2f5aaa41696b42,POLICY_APPROVED
CATV1-P093-R2R,BEAUTY_CARE,MANTEQUILLA CANELA,149ad838-eb28-4ef2-a9c5-155c7ef29f1d,,43000,19d5d857a33fcd71f58ff0b5012650ce97828e4f26e874e5f9f0b560643fd442,POLICY_APPROVED
CATV1-P093-R3L,BEAUTY_CARE,SPLASH CORPORAL,149ad838-eb28-4ef2-a9c5-155c7ef29f1d,,40000,9d155568e9d639b37a814afbf8e3548834505bf379579c7b0c7e40d06557e257,POLICY_APPROVED
CATV1-P093-R3R,BEAUTY_CARE,MINI PERFUME CAPILAR,149ad838-eb28-4ef2-a9c5-155c7ef29f1d,,25000,a83e50fa99153de667afe5cd18b3d0c9c08600aea45ef2b77fe804d6d9b769ca,POLICY_APPROVED
CATV1-P094-R1L,BEAUTY_CARE,PERFUME CAPILAR,149ad838-eb28-4ef2-a9c5-155c7ef29f1d,,29000,8ce832ae3c312942aa96b962401ae22ed6f5135425398ed13be09d8079a8c985,POLICY_APPROVED
CATV1-P094-R1R,BEAUTY_CARE,BABY CREAM MINI,149ad838-eb28-4ef2-a9c5-155c7ef29f1d,,24000,fc03cc25508ea13938e2305701594533a146fa5a8cd721ced7fa2fd6b12da6a1,POLICY_APPROVED
CATV1-P094-R2L,BEAUTY_CARE,BABY CREAM GRANDE,149ad838-eb28-4ef2-a9c5-155c7ef29f1d,,37000,29025f9dbd5ff509283111091ab6ad6f3e969fcded01fa7e46fae3e1620819a7,POLICY_APPROVED
CATV1-P094-R2R,BEAUTY_CARE,CREMA AUTOBRONCEADORA,149ad838-eb28-4ef2-a9c5-155c7ef29f1d,,46000,50e977974cbd333714a6b0921f3d7d5d8cb8675b73aab4cb0afaca299734cc2f,POLICY_APPROVED
CATV1-P094-R3L,BEAUTY_CARE,MASCARILLA MIEL ROSADA,149ad838-eb28-4ef2-a9c5-155c7ef29f1d,,40900,dbe8b52984348f8ce59fe4ef5715636030e80dd9d802ac4fcaf694ffcfbc7204,POLICY_APPROVED
CATV1-P094-R3R,BEAUTY_CARE,SHAMPOO MIEL ROSADA,149ad838-eb28-4ef2-a9c5-155c7ef29f1d,,38000,a4a9567a1feb3733ac30d826287d7faed641759027b6eaea018690a466c8bccd,POLICY_APPROVED
CATV1-P095-R1L,BEAUTY_CARE,ACONDICIONADOR MIEL ROSADA,149ad838-eb28-4ef2-a9c5-155c7ef29f1d,,38000,292ccf0e1ebd2d7ffd71a379ecc254798b4bd2fb839865966251aae9f4824c85,POLICY_APPROVED
CATV1-P095-R1R,BEAUTY_CARE,SHAMPOO CHOCOLATE,149ad838-eb28-4ef2-a9c5-155c7ef29f1d,,38000,99aee7671c8455d49438050ec99ab96ecf4e6c3f912f82ae094200b10856b5b7,POLICY_APPROVED
CATV1-P095-R2L,BEAUTY_CARE,ACONDI CHOCOLATE,149ad838-eb28-4ef2-a9c5-155c7ef29f1d,,38000,75e4502e3227f7e40e22010b2638c34de60b479d5a9ed704c34f1706275a8f4d,POLICY_APPROVED
CATV1-P095-R2R,BEAUTY_CARE,MASCARILLA CHOCOLATE,149ad838-eb28-4ef2-a9c5-155c7ef29f1d,,40900,a86bfa6dfe97176097351a2119f478350c774e09ee19be9d76e725fe82a9cfca,POLICY_APPROVED
CATV1-P097-R1L,BEAUTY_CARE,SPLASH DIFERENTES - VARIOS AROMAS,96ca7955-65dc-44ad-9689-3c4cb778480c,,25000,03e9ae9b6ad5c1aa9915f3ffe9950bc0bb4cae35463d99b18accab79ad632515,POLICY_APPROVED
CATV1-P097-R1R,BEAUTY_CARE,SPLASH CON SHIMMER - VARIOS AROMAS,96ca7955-65dc-44ad-9689-3c4cb778480c,,29000,f734c29edb6868e31adcf40ea467d63bf1553b87fa6cfa17f9376f2253f4da89,POLICY_APPROVED
CATV1-P097-R2L,BEAUTY_CARE,CREMA CORPORAL VICTORIA 1.1,96ca7955-65dc-44ad-9689-3c4cb778480c,,29000,4fd12ccd0243906fbf6ca09a377ebcc5851608aea9f759bfff6894fbfe431c07,POLICY_APPROVED
CATV1-P099-R1L,BEAUTY_CARE,BLOQUEADOR OLLIE,2503c5f2-51ed-4f1c-b6b3-c7ffe21c6499,,110000,6ef733c2e5c34a311da77ab889d13c9c5ab6bbae1b8b15ed66e1d3ae71eab882,POLICY_APPROVED
CATV1-P099-R1R,BEAUTY_CARE,RUBOR EN BARRA OLLIE,2503c5f2-51ed-4f1c-b6b3-c7ffe21c6499,,71000,9942898d24c29acbe2e235803e903f5e3d82fa189e6d643ad4326e85a41c88b4,POLICY_APPROVED
CATV1-P099-R2L,BEAUTY_CARE,SIN FRAGANCIA OLLIE,2503c5f2-51ed-4f1c-b6b3-c7ffe21c6499,,71000,a73011e253d0687cac302b297bfeacf351656267b57d1f77b1c9fea07b6ea411,POLICY_APPROVED
CATV1-P099-R2R,BEAUTY_CARE,LABIAL HIDRATANTE OLLIE,2503c5f2-51ed-4f1c-b6b3-c7ffe21c6499,,31000,c8fad3dd29f94cae9e2fc45d3879f99784f759e6342370d3694f978489d4fdbe,POLICY_APPROVED
CATV1-P099-R3L,BEAUTY_CARE,PROTECTOR FLUIDO,2503c5f2-51ed-4f1c-b6b3-c7ffe21c6499,,91000,190fc89db2a428d0d9ae513ea006d2979ac15ae2802fc616546f1bfcbf2c1cc2,POLICY_APPROVED
CATV1-P101-R1L,BEAUTY_CARE,DR. ALTHEA 345 RELIEF CREAM,a19f61be-25cd-4387-98da-f75eca7f7973,,131000,4570f9f23e0a8838ce5d5abb93e74d6f85cf7763ac4e247f62868ea2f7a59d27,POLICY_APPROVED
CATV1-P101-R1R,BEAUTY_CARE,DR. ALTHEA 147 RELIEF CREAM,a19f61be-25cd-4387-98da-f75eca7f7973,,131000,fbf9a19cdd1b2d47e2c4f289cfc6844f0b5e3ec19f981bff61dbff88fb67d430,POLICY_APPROVED
CATV1-P103-R1L,BEAUTY_CARE,BLOQUEADOR SOLAR EN BARRA,c56fe8ee-38c2-4559-a243-a27aa01f6cb5,,96000,6cb71fdc0c5d1706896d9b8086867aaf68370ab9a5fc41134aba998ae26a6cd2,POLICY_APPROVED
CATV1-P103-R1R,BEAUTY_CARE,MINI BLOQUEADOR EN BARRA,c56fe8ee-38c2-4559-a243-a27aa01f6cb5,,61000,569ea4bcb8c1bb4f5074ba0684119a8c4e658d68a91e49c285a605fa5401e581,POLICY_APPROVED
CATV1-P103-R2L,BEAUTY_CARE,BLOQUEADOR SOLAR ACLARANTE SPF50,c56fe8ee-38c2-4559-a243-a27aa01f6cb5,,101000,e19d7003d1a364d4be6ace307a4fa5f985dfe65119ea82d9f9989537854b5e15,POLICY_APPROVED
CATV1-P103-R2R,BEAUTY_CARE,CONTORNO DE OJOS EN GEL,c56fe8ee-38c2-4559-a243-a27aa01f6cb5,,111000,7a7dde4b1412c2ac875bf13e6e4c651176c930561e83693db7e2c84d29f87076,POLICY_APPROVED
CATV1-P103-R3L,BEAUTY_CARE,X150ML,c56fe8ee-38c2-4559-a243-a27aa01f6cb5,,96000,9b804464aa14473cfc8f1bf4ef17b7da8812bdf48ecdecececbe8d641bbdaff6,POLICY_APPROVED
CATV1-P103-R3R,BEAUTY_CARE,BLOQUEADOR SOLAR SPF50,c56fe8ee-38c2-4559-a243-a27aa01f6cb5,,101000,810b3dc3a85c303ee39dc4a2293ea080a48ec447eb9179d6b4d92f0c94af8c48,POLICY_APPROVED
CATV1-P104-R1L,BEAUTY_CARE,BLOQUEADOR SOLAR CENTELLA,c56fe8ee-38c2-4559-a243-a27aa01f6cb5,,101000,6a3582d52c90087dbcb08286b0d91bf756cabeb6a52d41989600782df05bed25,POLICY_APPROVED
CATV1-P104-R1R,BEAUTY_CARE,BLOQUEADOR SOLAR VITAMINA E,c56fe8ee-38c2-4559-a243-a27aa01f6cb5,,106000,56b84f70bf37c1bfae7b1713573992787d621fd964f958ddbabdc7ace12b5db2,POLICY_APPROVED
CATV1-P104-R2L,BEAUTY_CARE,LIP OIL JUICY BERRY PLUMPLING,c56fe8ee-38c2-4559-a243-a27aa01f6cb5,,71000,8b819f8c977353336a27ad355f7dd7a9e868b3efafe67f13854f790cd9f982f3,POLICY_APPROVED
CATV1-P104-R2R,BEAUTY_CARE,BIFIDA BIOME ESSENCE 50 ML,c56fe8ee-38c2-4559-a243-a27aa01f6cb5,,111000,afd28bc6dbbb80bcde6b02afd48e3c6fc9dac47f604592147a44a8bffaa7e7d2,POLICY_APPROVED
CATV1-P104-R3L,BEAUTY_CARE,ESTUCHE PARA BLOQUEADOR MINI EN BARRA,c56fe8ee-38c2-4559-a243-a27aa01f6cb5,,56000,4dc1bad165e397fb921eb4c9dee99fe72064cdcd4413b95ed4adde30c7ef9725,POLICY_APPROVED
CATV1-P104-R3R,BEAUTY_CARE,SERUM CICA CALMING 5 ML,c56fe8ee-38c2-4559-a243-a27aa01f6cb5,,56000,2125f50fe935450ae9b294a846361a9f1285f017933dae40a83bd2bffcb31f5b,POLICY_APPROVED
CATV1-P106-R1L,BEAUTY_CARE,TONICO CALMANTE ANUA,248d2875-a9cb-45f3-850a-d28453541309,,96000,32ec9b63f0bb2652d33d05b1e90295faa1c2a79beeba8d445dc4b328ebda75f3,POLICY_APPROVED
CATV1-P106-R1R,BEAUTY_CARE,LECHE ARROZ 70+ CERAMIDA,248d2875-a9cb-45f3-850a-d28453541309,,126000,cef276cc20f254b0a3047c685c7eb30ee31dfb942db59a9eedd7c061312bc55c,POLICY_APPROVED
CATV1-P106-R2L,BEAUTY_CARE,ACEITE LIMPIADOR HEARTLEAF PORE CONTROL,248d2875-a9cb-45f3-850a-d28453541309,,106000,93616e1929615699d277c24d8136444ab96de3fc228159bdbea42cb606a731d5,POLICY_APPROVED
CATV1-P106-R2R,BEAUTY_CARE,SERUM NIACINAMIDA PEACH,248d2875-a9cb-45f3-850a-d28453541309,,131000,acc33b89b7b50ea14653bc3a8acbd9153f5177e051b1bf94cff58d51b2309bc6,POLICY_APPROVED
CATV1-P106-R3L,BEAUTY_CARE,SERUM NIACINAMIDA,248d2875-a9cb-45f3-850a-d28453541309,,131000,0294e42a6e07c07e03f75ece120becb05f6fe4a0702834b512ceefa0f5fc7bb1,POLICY_APPROVED
CATV1-P106-R3R,BEAUTY_CARE,SERUM ARROZ CERAMIDA,248d2875-a9cb-45f3-850a-d28453541309,,126000,fe6ab95c272faf514c5082375f34f6ab51636254b959f43229b7f38e6f4fd06c,POLICY_APPROVED
CATV1-P107-R1L,BEAUTY_CARE,TONICO ARROZ CERAMINADA,248d2875-a9cb-45f3-850a-d28453541309,,116000,32eab6487528fcec026bf846e752d71d9da5069dcfea354aa18974eb18c346b1,POLICY_APPROVED
CATV1-P107-R1R,BEAUTY_CARE,ESPUMA LIMPIADORA HEARTLEAF BHA+,248d2875-a9cb-45f3-850a-d28453541309,,80000,eeb21a7e9172ee446cec12b54710639a20c2707ec371cd83a5aab3024644c9b3,POLICY_APPROVED
CATV1-P107-R2L,BEAUTY_CARE,SERUM AZULAICO Y HIALURONICO,248d2875-a9cb-45f3-850a-d28453541309,,116000,2e856281cf4c15f06c44e138887522c6200c86d590f53f13d35f7859ae16548c,HUMAN_APPROVED
CATV1-P107-R2R,BEAUTY_CARE,LIMPIADOR ILUMINADOR ARROZ+ CERAMIDA,248d2875-a9cb-45f3-850a-d28453541309,,106000,3f61e995ee135e45a1e57c6118b807e568f6d2d6bf72f79612c2a00961e30c42,POLICY_APPROVED
CATV1-P109-R1L,BEAUTY_CARE,BEAN ESSENCE HIDRATANTE 30 ML - PEELING,6de0dff3-cc20-44ac-ac61-78fa5f30592e,,106000,07589ed51e2bb85b6be2f434f17a2d8e0cc06b6d7546c0f8180ad889ddc7fc88,POLICY_APPROVED
CATV1-P109-R1R,BEAUTY_CARE,BEAN ESSENCE HIDRATANTE 50 ML - PEELING,6de0dff3-cc20-44ac-ac61-78fa5f30592e,,121000,5165837a57d90acac944b42ea8867ea5e8f24ce9e88712e8ef0540111e9971ed,POLICY_APPROVED
CATV1-P109-R2L,BEAUTY_CARE,MINI KIT ESENCIALES PURE GLOW,6de0dff3-cc20-44ac-ac61-78fa5f30592e,,141000,8c06ad7281872828c662196a3137a55b0af55a861274cd1fd501a62e3cecbd92,POLICY_APPROVED
CATV1-P111-R1L,BEAUTY_CARE,TONICO TRIPLE COLLAGEN,54f60685-7212-4322-9984-6f5f497916e1,,100000,0312fb85efd5dbcd527713ae95ef07e8c96d10ae435edfcb89736c9787182e25,POLICY_APPROVED
CATV1-P111-R1R,BEAUTY_CARE,CREMA COLAGENO EN GEL,54f60685-7212-4322-9984-6f5f497916e1,,121000,6a638e74dc3f556bdf9b3ce1c659eb7c4087bc7e04b09a643a79d1a2a184d20d,POLICY_APPROVED
CATV1-P111-R2L,BEAUTY_CARE,CREMA SOLAR REAFIRMANTE,54f60685-7212-4322-9984-6f5f497916e1,,121000,bc95744e5e2bfa9c96909a69a349d7090c725e474b2612b4b5c48a3cbea5b5f8,POLICY_APPROVED
CATV1-P111-R2R,BEAUTY_CARE,CREMA CAPSULE PINK PDRN,54f60685-7212-4322-9984-6f5f497916e1,,131000,9aa6e73d18b1f426a6f5c03101f6d6e127cd4d762acdd57d7a8c40fa38de1aa8,POLICY_APPROVED
CATV1-P111-R3L,BEAUTY_CARE,CREMA CAPSULE ACIDO ACIDO KOJICO Y CURCUMA,54f60685-7212-4322-9984-6f5f497916e1,,131000,da28403df523b97565fe71d1cdbeb1472fbdb3f54fad16158614eebb1ca24338,POLICY_APPROVED
CATV1-P111-R3R,BEAUTY_CARE,MASCARILLA NOCTURNA CAFEINA ROSA,54f60685-7212-4322-9984-6f5f497916e1,,131000,d42f07105b9cc39f5b371538dcdc4f0037318fc1159d5360c665c7445769c297,POLICY_APPROVED
CATV1-P112-R1L,BEAUTY_CARE,SERUM COLAGENO ROSA 2000 SUAVE,54f60685-7212-4322-9984-6f5f497916e1,,116000,31bdde595eb8153577fe09d52e5ecf108f4c3049b8903c753197bff56975b794,POLICY_APPROVED
CATV1-P112-R1R,BEAUTY_CARE,SERUM NIACINAMIDA SHOT,54f60685-7212-4322-9984-6f5f497916e1,,116000,16b964a5020d66542b8a06efd51843fa29ff44be7fa50a399a50532c9fb37ad4,POLICY_APPROVED
CATV1-P112-R2L,BEAUTY_CARE,SERUM PEPTIDO ROSA 30ML PDRN,54f60685-7212-4322-9984-6f5f497916e1,,116000,c328e88e8f2bc87dc45e2537555d30fcf028ba952e6ee1f7afd8fba0993b5f0e,POLICY_APPROVED
CATV1-P112-R2R,BEAUTY_CARE,BRUMA FACIAL TIPO SERUM,54f60685-7212-4322-9984-6f5f497916e1,,111000,b2b401fd9cae579fdc5774051659a263ab320b526f1d01648a1f8ec4c37bae8c,POLICY_APPROVED
CATV1-P112-R3L,BEAUTY_CARE,CONTORNO DE OJOS ROSA PEPTIDOS,54f60685-7212-4322-9984-6f5f497916e1,,111000,4a5d0403b519108af049017442396e63be061182cb398ba8b4f894a17aa9eaea,POLICY_APPROVED
CATV1-P112-R3R,BEAUTY_CARE,CREMA NIACINAMIDA ROJA PARA PIELES SENSIBLES CAPSULAS,54f60685-7212-4322-9984-6f5f497916e1,,131000,cf6f47578f9055498bbdbe34c83a76a8b857736f24fc993fc2475e98558a5df0,POLICY_APPROVED
CATV1-P113-R1L,BEAUTY_CARE,TONICO PARA PIELES SENSIBLES 100 ML,54f60685-7212-4322-9984-6f5f497916e1,,101000,679c651f1661205a84f0760ce1e4a62e68b31d4e46338f81d27fcfd06f47f8e6,POLICY_APPROVED
CATV1-P113-R1R,BEAUTY_CARE,MASCARILLA COLAGENO NOCTURNA,54f60685-7212-4322-9984-6f5f497916e1,,121000,e382de53870ccfe73b7471ab6265c9fb524306c9154c64179ff9e842ad371f79,POLICY_APPROVED
CATV1-P113-R2L,BEAUTY_CARE,CREMA EN CAPSULA VITAMINA C,54f60685-7212-4322-9984-6f5f497916e1,,131000,58acaf5dd8a026dd1c9cfce3f1d113443e1fcaf57a39c04f613cd2ac2b44b5cd,POLICY_APPROVED
CATV1-P113-R2R,BEAUTY_CARE,RED ERASING CREAM - CREMA ANTIROJECES,54f60685-7212-4322-9984-6f5f497916e1,,90000,db96c5ed70c0f55eb47e1d1c3357e36dde17426e498fa428a57fea58738cbeaf,POLICY_APPROVED
CATV1-P113-R3L,BEAUTY_CARE,SERUM EXFOLIANTE AZUL ONE DAY,54f60685-7212-4322-9984-6f5f497916e1,,121000,80694137f88d00d082950fa355d741b37a1513a6ecd7beb0dcb1a1b7b5500a63,POLICY_APPROVED
CATV1-P113-R3R,BEAUTY_CARE,SERUM COLAGENO 7500 INTENSIVO,54f60685-7212-4322-9984-6f5f497916e1,,136000,720e9bdfebee6a5ec1190728ba5b610611a3257e97a8d14cebe12e9060b39a08,POLICY_APPROVED
CATV1-P114-R1L,BEAUTY_CARE,SERUM DE ACIDO SUCCINICO ROJO ACNE,54f60685-7212-4322-9984-6f5f497916e1,,136000,d74ad06950a4e97731a198b2d3c374b065fd371729dec2622b84617bb5437048,POLICY_APPROVED
